274267.414	4180362.378	1214.320409
274272.9404	4180370.922	1217.294093
274275.6998	4180375.08	1217.25827
274278.6952	4180378.75	1217.231355
274281.5507	4180381.821	1217.313535
274284.8001	4180385.507	1217.404343
274287.4688	4180388.485	1217.41268
274293.3783	4180396.245	1217.448654
274298.1288	4180402.991	1217.401098
274299.2618	4180405.045	1217.683962
274302.1477	4180409.553	1217.757788
274303.1731	4180410.978	1217.763962
274303.7926	4180411.639	1217.876119
274307.1758	4180416.212	1217.82196
274311.4403	4180423.516	1218.009553
274312.6683	4180425.686	1217.969996
274316.4499	4180431.473	1218.075947
274319.1651	4180436.428	1218.410951
274321.0823	4180438.557	1218.730408
274322.3662	4180442.203	1218.868252
274322.8955	4180444.085	1218.985033
274326.0229	4180451.101	1219.700239
274327.779	4180457.651	1220.470514
274326.87	4180463.439	1221.009904
274323.6017	4180468.829	1221.035207
274319.2618	4180472.837	1221.166344
274310.1262	4180481.641	1221.319765
274306.3634	4180486.505	1221.298575
274304.3512	4180489.037	1220.328909
274302.3182	4180491.225	1220.429394
