274099.3683	4180628.459	1217.918486
274108.2971	4180627.828	1217.244842
274112.7469	4180629.33	1217.784464
274117.7104	4180628.743	1217.274584
274122.262	4180628.896	1218.111298
274127.7439	4180628.159	1217.966839
274132.0448	4180628.547	1218.494396
274137.279	4180628.087	1218.617156
274143.2712	4180626.619	1218.883255
274148.2438	4180625.743	1219.252997
274152.6874	4180627.476	1219.377052
274157.4799	4180628.415	1219.768216
274162.7194	4180627.864	1220.057937
274167.6562	4180627.132	1220.164824
274172.7661	4180627.02	1220.134319
274177.6874	4180625.684	1220.359292
274182.7537	4180626.474	1220.56983
274188.4495	4180626.512	1220.917034
274192.3915	4180624.282	1221.101561
274195.3892	4180622.835	1221.047799
274199.7514	4180621.057	1221.186596
274206.6344	4180616.286	1221.032772
274215.0842	4180615.429	1222.204392
274219.6719	4180616	1222.652712
274225.2764	4180616.294	1222.731966
274230.9039	4180615.398	1222.765006
274235.3348	4180612.759	1222.899658
274236.9221	4180610.348	1222.92866
274241.661	4180608.655	1222.516859
274245.6997	4180607.788	1222.675476
274249.0806	4180604.477	1222.535634
274252.0318	4180600.363	1222.300907
274254.8704	4180596.756	1222.217413
274257.0833	4180592.689	1222.764042
274261.053	4180586.785	1222.487385
274263.2833	4180585.688	1221.776837
274264.119	4180582.249	1221.78095
274266.256	4180574.735	1221.722518
274268.0384	4180569.98	1221.93017
274271.1014	4180562.647	1221.486406
274275.9088	4180560.541	1222.653019
274277.2246	4180558.748	1222.456603
274278.2177	4180557.519	1222.4722
274279.8251	4180548.807	1221.686018
274282.2565	4180543.441	1221.583683
274284.0639	4180538.262	1221.025126
274286.2371	4180536.007	1220.950364
274289.4875	4180531.737	1221.308173
274290.0144	4180525.976	1221.42027
274289.6004	4180520.239	1221.260069
