274298.6846694782	4180486.907767239	1220.658162100343
274301.7060544966	4180484.065623346	1220.434433878621
274303.4470323772	4180481.120411753	1220.542891152674
274306.207775896	4180477.306195021	1220.846063100008
274307.7558327047	4180472.380892973	1221.071192848948
274311.1758476876	4180468.425956234	1221.12010346252
274314.5231478774	4180464.182594436	1220.844400210547
274317.2259097273	4180459.596165924	1220.413227456054
274319.797407789	4180457.903629899	1220.366797406046
274324.694555155	4180455.620884285	1220.134384018046
274328.7845241237	4180452.720554094	1220.083315196948
274330.3019225518	4180450.75986038	1219.981022960216
274332.9885910895	4180447.342383156	1219.966850421042
274336.7658361892	4180444.532022799	1219.804941136542
274339.526239393	4180442.144900189	1219.648642797537
274342.7647464831	4180439.865534635	1219.531961107413
274347.2089970572	4180436.115564907	1219.491598540004
274352.5391713438	4180433.10323266	1219.804722616948
274356.6623774079	4180430.73944929	1220.002928682152
274362.067901985	4180428.842589905	1220.524744636065
274366.2597020163	4180427.319164226	1220.762107758866
274370.4150536101	4180423.143552862	1220.821190875029
274375.029621198	4180421.358343435	1220.850087654388
274379.2881112565	4180418.807696785	1220.980071888607
274383.3521575346	4180413.909047714	1220.937757841823
274387.846308971	4180412.211183527	1221.1921602368
274390.6065779137	4180411.302664694	1221.347327833908
274395.5220640308	4180409.850008123	1221.652043111422
274400.2888533131	4180408.406038552	1221.171930616206
274405.2361117677	4180407.836270202	1221.320219762602
274410.1682704443	4180408.151831358	1221.456778757094
