274306.655907645	4180466.97003624	1221.33430773127
274307.527851967	4180476.18465307	1220.97696403261
274307.306696	4180481.18488771	1220.57372489598
274307.98077867	4180483.23592067	1220.62264492706
274306.913323636	4180489.68311226	1220.33684133337
274307.338550975	4180494.89599248	1220.07015190611
274308.634151329	4180500.28372138	1219.85392077707
274310.878774804	4180507.05668214	1219.64802054564
274310.787288521	4180512.71695167	1221.07426393789
274310.994025406	4180514.78509448	1220.84385549798
