274119.1589	4180527.787	1213.057818
274124.4783	4180527.728	1212.944336
274129.9775	4180527.264	1212.980145
274136.7453	4180530.854	1213.382512
274140.0364	4180532.592	1213.187862
274146.0064	4180532.711	1213.642156
274149.988	4180533.461	1213.456951
274160.4147	4180535.23	1213.427677
274162.9335	4180536.947	1213.69107
274167.5703	4180539.281	1214.763538
274174.6331	4180539.766	1216.302127
274180.1272	4180539.373	1217.015086
274182.4293	4180536.138	1217.010024
274189.8463	4180537.242	1217.767407
274196.022	4180537.856	1218.028665
274206.0496	4180537.103	1218.293239
274210.1105	4180536.552	1218.503893
274215.4734	4180536.103	1218.931146
274218.2678	4180535.711	1218.843113
274227.6487	4180537.482	1219.602643
274234.1028	4180538.483	1219.519249
274239.4681	4180541.448	1219.331794
274241.1993	4180543.16	1219.376364
