274294.682	4180489.462	1220.37646294781
274296.782	4180483.05	1220.78149336136
274301.177	4180479.317	1220.5712387462
274303.674	4180473.313	1220.98035090088
274308.39	4180469.833	1221.19695287704
274310.528	4180467.684	1221.17121957638
274317.237	4180464.074	1220.72924755428
274322.669	4180457.513	1220.34958742481
274323.63	4180452.495	1219.84657157013
274328.388	4180448.234	1219.83369188089
274333.851	4180442.875	1219.35595517078
274337.956	4180439.193	1219.12485171141
274341.761	4180437.276	1219.12917848427
274347.056	4180435.025	1219.36021276799
274355.477	4180433.744	1220.12107618944
274360.92	4180431.342	1220.63281095026
274365.144	4180425.229	1220.47154491826
274368.386	4180424.022	1220.86446219004
274373.587	4180421.205	1220.76901235547
274378.199	4180416.288	1220.72690424914
274379.004	4180414.312	1220.62739741497
274388.011	4180410.405	1221.16947682167
274393.974	4180408.577	1221.33712819745
274399.56	4180407.431	1221.07040027224
274406.379	4180408.678	1221.39825443125
274411.582	4180408.798	1221.47174640266
274417.733	4180407.92	1221.37045417498
274423.108	4180406.801	1221.06967415794
274430.223	4180406.925	1220.92767522166
274433.665	4180411.524	1220.99208870265
274439.751	4180413.443	1221.2236508927
274445.786	4180413.846	1221.27004385178
274451.58	4180416.671	1221.48323652515
274458.528	4180417.253	1221.57961759695
274464.026	4180414.611	1221.50610811507
274468.104	4180413.811	1221.62439973976
274474.407	4180417.899	1222.37360159985
274480.198	4180423.314	1221.79232904553
274482.651	4180424.633	1221.68801984519
274485.099	4180430.119	1221.73498839242
274489.74	4180435.456	1221.72714122985
274495.393	4180437.987	1221.87619071595
274500.22	4180439.364	1222.19953854115
274505.543	4180441.177	1222.21032157273
274513.118	4180441.165	1222.53538753265
274518.164	4180443.142	1222.58914595471
274523.277	4180444.006	1223.29892390259
274528.872	4180445.48	1223.39789613079
274535.665	4180446.929	1223.88159425647
274541.829	4180448.751	1224.16940287555
274547.125	4180448.637	1224.2592326406
274553.355	4180449.804	1224.6603310111
274558.963	4180449.837	1224.77842198764
274565.942	4180449.587	1224.83044722539
274571.828	4180450.984	1225.01757083992
274577.952	4180449.485	1225.35917103832
