274124.1362	4180617.231	1217.427854
274134.4884	4180614.914	1217.490988
274144.7494	4180612.494	1217.612759
274153.4457	4180605.968	1217.810922
274160.802	4180597.625	1218.077896
274168.6773	4180589.045	1218.281298
274173.8253	4180581.289	1218.26343
274180.9103	4180569.872	1218.460901
274185.5477	4180560.919	1218.164877
274190.5044	4180549.757	1218.153245
274194.2564	4180539.603	1217.958711
274201.3015	4180528.872	1217.593107
274205.5696	4180518.389	1217.728357
274210.456	4180508.831	1217.448567
274217.3219	4180501.635	1217.234655
274222.9757	4180496.52	1217.350575
274230.2523	4180489.607	1217.224131
274239.1172	4180482.974	1217.277624
274247.7002	4180476.364	1217.247437
274256.5719	4180468.957	1217.680641
274263.7068	4180462.707	1217.588867
274274.9592	4180454.585	1217.578083
274283.4324	4180447.678	1217.790401
274293.574	4180438.749	1217.962287
274303.0847	4180434.16	1217.657764
274311.6965	4180428.901	1217.772125
274322.685	4180422.632	1217.8862
274334.0341	4180416.413	1218.12464
274343.9682	4180412.436	1218.044675
274354.8364	4180405.217	1218.224681
274368.6662	4180402.043	1218.113983
274379.8638	4180397.379	1218.438189
274391.7633	4180394.987	1218.994219
274403.5969	4180393.79	1218.861322
274415.8351	4180394.349	1218.968081
274426.5552	4180395.8	1219.558481
274440.0101	4180395.626	1219.088848
274450.9486	4180394.06	1219.262883
274462.4595	4180394.626	1219.424931
274474.6458	4180392.164	1219.438241
274489.0662	4180391.842	1219.248208
274499.1006	4180390.67	1219.573499
274512.9935	4180385.911	1219.506836
274519.1784	4180385.232	1219.715107
