274271.687	4180362.195	1213.822929236484
274275.742	4180362.519	1214.574754726819
274280.527	4180366.486	1215.970254463227
274282.129	4180372.152	1217.1772488099
274285.161	4180378.433	1217.301699812427
274288.486	4180382.246	1217.375160480001
274291.111	4180387.6	1217.379083438252
274293.609	4180392.752	1217.437723021479
274296.1	4180398	1217.477949091043
274299.028	4180403.053	1217.598923468357
274302.72	4180407.908	1217.705627265746
274304.555	4180412.874	1217.873539617154
274307.388	4180419.576	1217.809306907615
274309.548	4180425.367	1217.753732945066
274311.625	4180429.303	1217.740164090297
274314.178	4180435.605	1218.271578547148
274317.862	4180440.637	1218.682037472672
274320.152	4180444.823	1218.939029369071
274322.422	4180450.468	1219.710089094175
274323.404	4180457.541	1220.364280588676
274322.995	4180462.598	1220.858061844571
274320.614	4180469.82	1221.321990979401
274320.124	4180474.649	1221.488506063482
274318.011	4180479.215	1221.677670161842
274315.583	4180487.753	1221.208201749784
274312.499	4180492.118	1220.517552589241
274307.284	4180498.472	1219.959911547418
274305.903	4180499.964	1219.92130314313
