274332.654	4180366.262	1214.167216709024
274337.984	4180366.408	1215.912034013407
274340.792	4180370.138	1216.92693280378
274345.103	4180373.937	1217.491965164152
274347.654	4180377.291	1217.609530400141
274351.437	4180379.012	1217.669082519732
274356.804	4180381.204	1217.694982114566
274360.426	4180383.798	1217.673051297126
274364.312	4180387.494	1217.750724191379
274367.947	4180390.785	1218.014198906067
274374.294	4180391.225	1218.324893173435
274378.819	4180390.946	1218.5450296679
274384.276	4180389.39	1218.746332840448
274389.179	4180389.279	1218.846853918129
274394.103	4180395.698	1219.555677463992
274397.914	4180399.639	1220.323132733695
274399.613	4180404.227	1220.792248822238
274401.306	4180407.911	1221.151820443773
274404.8	4180410.179	1221.42581844665
274409.133	4180413.948	1221.689897669652
274411.61	4180417.665	1221.6724130892
274415.226	4180422.521	1221.686820007566
274414.528	4180425.757	1221.775762209229
274416.262	4180430.152	1221.605114113549
274414.66	4180435.35	1221.273190108882
274415.767	4180440.13	1221.364880352325
274418.402	4180442.245	1221.541618927599
274419.306	4180445.966	1221.28815934373
